seq,ts_ms,utc_ts,utc_time,state,temp1_C,press1_hPa,hum_pct,alt_baro_m,temp2_C,press2_hPa,lat,lon,alt_gps_m,speed_ms,heading_deg,gps_sats,gps_fix,m4_errors,m7_errors,nicla_ble_ok
213,401052,0,--:--:--,PAD,12.83,951.86,31.65,536.6,0.00,0.00,69.234612,16.038965,43.8,0.15,10.0,11,1,0,0,0
214,402052,0,--:--:--,PAD,12.84,951.88,31.66,536.4,0.00,0.00,69.234612,16.038965,43.8,0.15,10.0,11,1,0,0,0
215,404912,0,--:--:--,PAD,12.86,951.98,31.66,535.6,0.00,0.00,69.234634,16.038954,42.5,0.91,359.9,10,1,0,0,0
216,405961,0,--:--:--,PAD,12.87,952.00,31.66,535.4,0.00,0.00,69.234657,16.038952,44.1,0.67,359.9,10,1,0,0,0
217,407784,0,--:--:--,PAD,12.90,952.06,31.66,534.9,0.00,0.00,69.234688,16.038925,46.6,1.38,340.3,11,1,0,0,0
218,410707,0,--:--:--,PAD,12.91,952.11,31.67,534.4,0.00,0.00,69.234703,16.038906,47.2,0.56,340.3,11,1,0,0,0
219,412536,0,--:--:--,PAD,12.93,952.19,31.66,533.7,0.00,0.00,69.234711,16.038897,48.1,0.31,340.3,11,1,0,0,0
220,417330,0,--:--:--,PAD,12.96,952.35,31.68,532.3,0.00,0.00,69.234726,16.038877,52.5,0.49,340.3,11,1,0,0,0
221,418348,0,--:--:--,PAD,12.97,952.37,31.68,532.2,0.00,0.00,69.234734,16.038872,54.4,0.70,340.3,11,1,0,0,0
222,422255,0,--:--:--,PAD,13.00,952.49,31.68,531.1,0.00,0.00,69.234772,16.038824,57.7,1.34,342.6,11,1,0,0,0
223,424084,0,--:--:--,PAD,13.02,952.55,31.68,530.6,0.00,0.00,69.234779,16.038818,57.5,1.05,348.8,11,1,0,0,0
224,428003,0,--:--:--,PAD,13.05,952.66,31.70,529.6,0.00,0.00,69.234802,16.038782,57.7,0.00,348.8,11,1,0,0,0
225,429879,0,--:--:--,PAD,13.06,952.68,31.70,529.5,0.00,0.00,69.234802,16.038784,57.7,0.00,348.8,12,1,0,0,0
226,433787,0,--:--:--,PAD,13.09,952.78,31.71,528.6,0.00,0.00,69.234810,16.038782,57.8,0.00,348.8,12,1,0,0,0
227,435630,0,--:--:--,PAD,13.11,952.84,31.70,528.1,0.00,0.00,69.234818,16.038774,58.5,0.70,348.8,12,1,0,0,0
228,439553,0,--:--:--,PAD,13.13,952.94,31.72,527.2,0.00,0.00,69.234810,16.038790,58.0,1.27,154.0,10,1,0,0,0
229,441420,0,--:--:--,PAD,13.14,952.98,31.72,526.8,0.00,0.00,69.234802,16.038811,58.2,1.71,152.4,10,1,0,0,0
230,445304,0,--:--:--,PAD,13.17,953.08,31.72,526.0,0.00,0.00,69.234612,16.039017,8.3,2.88,154.9,7,1,0,0,0
231,447124,0,--:--:--,PAD,13.18,953.09,31.72,525.9,0.00,0.00,69.234558,16.039099,-1.3,2.86,158.0,7,1,0,0,0
232,451053,0,--:--:--,PAD,13.21,953.21,31.74,524.8,0.00,0.00,69.234520,16.039185,-13.0,0.70,156.0,7,1,0,0,0
233,452069,0,--:--:--,PAD,13.22,953.23,31.74,524.7,0.00,0.00,69.234520,16.039200,-14.9,0.49,156.0,7,1,0,0,0
234,453894,0,--:--:--,PAD,13.24,953.33,31.73,523.8,0.00,0.00,69.234528,16.039265,-20.1,1.27,19.2,8,1,0,0,0
235,456884,0,--:--:--,PAD,13.25,953.35,31.75,523.6,0.00,0.00,69.234535,16.039278,-21.0,0.74,6.2,8,1,0,0,0
236,458702,0,--:--:--,PAD,13.26,953.39,31.75,523.3,0.00,0.00,69.234535,16.039278,-21.0,0.74,6.2,8,1,0,0,0
237,460278,0,--:--:--,PAD,13.27,953.41,31.75,523.1,0.00,0.00,69.234512,16.039133,-23.3,2.75,247.0,10,1,0,0,0
238,462537,0,--:--:--,PAD,13.28,953.49,31.76,522.4,0.00,0.00,69.234512,16.039133,-23.3,2.75,247.0,10,1,0,0,0
239,463537,0,--:--:--,PAD,13.29,953.51,31.74,522.2,0.00,0.00,69.234489,16.039034,-23.4,4.31,242.3,10,1,0,0,0
240,467407,0,--:--:--,PAD,13.31,953.59,31.74,521.5,0.00,0.00,69.234207,16.038176,-24.3,9.89,227.7,11,1,0,0,0
241,468407,0,--:--:--,PAD,13.31,953.63,31.75,521.2,0.00,0.00,69.234207,16.038176,-24.3,9.89,227.7,11,1,0,0,0
242,469407,0,--:--:--,PAD,13.32,953.63,31.76,521.2,0.00,0.00,69.234138,16.037989,-24.4,10.28,226.2,11,1,0,0,0
243,472225,0,--:--:--,PAD,13.34,953.68,31.76,520.7,0.00,0.00,69.233871,16.037258,-26.6,9.52,223.3,10,1,0,0,0
244,473240,0,--:--:--,PAD,13.34,953.70,31.77,520.6,0.00,0.00,69.233871,16.037258,-26.6,9.52,223.3,10,1,0,0,0
245,475014,0,--:--:--,PAD,13.36,953.76,31.76,520.0,0.00,0.00,69.233505,16.036821,-42.0,9.34,202.4,10,1,0,0,0
246,477948,0,--:--:--,PAD,13.37,953.78,31.76,519.9,0.00,0.00,69.233414,16.036736,-44.4,9.59,200.3,10,1,0,0,0
247,478948,0,--:--:--,PAD,13.37,953.80,31.77,519.7,0.00,0.00,69.233414,16.036736,-44.4,9.59,200.3,10,1,0,0,0
248,479948,0,--:--:--,PAD,13.38,953.82,31.77,519.5,0.00,0.00,69.233322,16.036655,-46.9,9.92,197.6,10,1,0,0,0
249,482748,0,--:--:--,PAD,13.40,953.94,31.79,518.5,0.00,0.00,69.232971,16.036482,-61.5,8.48,173.0,10,1,0,0,0
250,483748,0,--:--:--,PAD,13.40,953.94,31.79,518.5,0.00,0.00,69.232971,16.036482,-61.5,8.48,173.0,10,1,0,0,0
251,484748,0,--:--:--,PAD,13.41,953.96,31.77,518.3,0.00,0.00,69.232880,16.036501,-71.8,8.98,171.4,11,1,0,0,0
252,488554,0,--:--:--,PAD,13.43,954.06,31.80,517.4,0.00,0.00,69.232590,16.036587,-35.9,5.03,168.0,9,1,0,0,0
253,489554,0,--:--:--,PAD,13.43,954.06,31.80,517.4,0.00,0.00,69.232590,16.036587,-35.9,5.03,168.0,9,1,0,0,0
254,490554,0,--:--:--,PAD,13.44,954.08,31.78,517.3,0.00,0.00,69.232536,16.036608,-34.7,4.97,168.4,8,1,0,0,0
255,492304,0,--:--:--,PAD,13.45,954.16,31.79,516.6,0.00,0.00,69.232315,16.036726,-32.9,4.48,161.1,9,1,0,0,0
256,495269,0,--:--:--,PAD,13.46,954.16,31.79,516.6,0.00,0.00,69.232285,16.036745,-32.8,3.97,162.7,9,1,0,0,0
257,496290,0,--:--:--,PAD,13.45,954.16,31.78,516.6,0.00,0.00,69.232246,16.036753,-32.8,3.70,165.2,11,1,0,0,0
258,497290,0,--:--:--,PAD,13.45,954.16,31.79,516.6,0.00,0.00,69.232246,16.036753,-32.8,3.70,165.2,11,1,0,0,0
259,500117,0,--:--:--,PAD,13.44,954.08,31.78,517.3,0.00,0.00,69.232155,16.036791,-37.2,2.61,149.1,12,1,0,0,0
260,501117,0,--:--:--,PAD,13.44,954.08,31.78,517.3,0.00,0.00,69.232155,16.036791,-37.2,2.61,149.1,12,1,0,0,0
261,502117,0,--:--:--,PAD,13.43,954.06,31.80,517.4,0.00,0.00,69.232170,16.036770,-41.1,0.94,149.1,12,1,0,0,0
262,505925,0,--:--:--,PAD,13.41,954.00,31.79,518.0,0.00,0.00,69.232292,16.036592,-71.8,0.99,341.1,12,1,0,0,0
263,506925,0,--:--:--,PAD,13.40,953.96,31.79,518.3,0.00,0.00,69.232292,16.036592,-71.8,0.99,341.1,12,1,0,0,0
264,507925,0,--:--:--,PAD,13.39,953.94,31.80,518.5,0.00,0.00,69.232292,16.036547,-76.1,0.91,341.1,12,1,0,0,0
265,509698,0,--:--:--,PAD,13.36,953.78,31.78,519.9,0.00,0.00,69.232391,16.036240,-102.4,0.77,355.7,12,1,0,0,0
266,513606,0,--:--:--,PAD,13.35,953.72,31.79,520.4,0.00,0.00,69.232414,16.036186,-108.0,1.31,344.2,12,1,0,0,0
267,514606,0,--:--:--,PAD,13.33,953.70,31.79,520.6,0.00,0.00,69.232414,16.036186,-108.0,1.31,344.2,12,1,0,0,0
268,517455,0,--:--:--,PAD,13.31,953.59,31.79,521.5,0.00,0.00,69.232521,16.036020,-122.8,0.63,348.7,12,1,0,0,0
271,521211,0,--:--:--,PAD,13.27,953.43,31.79,522.9,0.00,0.00,69.232643,16.035954,-118.0,0.00,348.7,12,1,0,0,0
272,524137,0,--:--:--,PAD,13.26,953.43,31.79,522.9,0.00,0.00,69.232681,16.035946,-116.6,0.00,348.7,12,1,0,0,0
273,525137,0,--:--:--,PAD,13.26,953.39,31.79,523.3,0.00,0.00,69.232681,16.035946,-116.6,0.00,348.7,12,1,0,0,0
280,536693,0,--:--:--,PAD,13.19,953.17,31.79,525.2,0.00,0.00,69.233383,16.036013,-113.7,0.00,348.7,13,1,0,0,0
281,540479,0,--:--:--,PAD,13.17,953.09,31.78,525.9,0.00,0.00,69.233521,16.036005,-109.6,0.00,348.7,13,1,0,0,0
282,541479,0,--:--:--,PAD,13.16,953.06,31.78,526.1,0.00,0.00,69.233521,16.036005,-109.6,0.00,348.7,13,1,0,0,0
283,542479,0,--:--:--,PAD,13.16,953.06,31.80,526.1,0.00,0.00,69.233536,16.036003,-108.6,0.00,348.7,13,1,0,0,0
284,546235,0,--:--:--,PAD,13.14,952.98,31.78,526.8,0.00,0.00,69.233589,16.035965,-101.7,0.00,348.7,13,1,0,0,0
285,547235,0,--:--:--,PAD,13.13,952.98,31.79,526.8,0.00,0.00,69.233589,16.035965,-101.7,0.00,348.7,13,1,0,0,0
286,548235,0,--:--:--,PAD,13.13,952.96,31.78,527.0,0.00,0.00,69.233589,16.035959,-100.4,0.00,348.7,13,1,0,0,0
287,552023,0,--:--:--,PAD,13.11,952.88,31.79,527.7,0.00,0.00,69.233597,16.035950,-92.9,0.00,348.7,14,1,0,0,0
288,553023,0,--:--:--,PAD,13.10,952.84,31.80,528.1,0.00,0.00,69.233597,16.035950,-92.9,0.00,348.7,14,1,0,0,0
289,554023,0,--:--:--,PAD,13.10,952.84,31.78,528.1,0.00,0.00,69.233604,16.035950,-91.5,0.00,348.7,14,1,0,0,0
290,555798,0,--:--:--,PAD,13.08,952.78,31.78,528.6,0.00,0.00,69.233604,16.035948,-87.2,0.00,348.7,14,1,0,1,0
291,556853,0,--:--:--,PAD,13.08,952.76,31.78,528.8,0.00,0.00,69.233604,16.035946,-85.8,0.00,348.7,14,1,0,1,0
292,557853,0,--:--:--,PAD,13.07,952.76,31.79,528.8,0.00,0.00,69.233604,16.035946,-85.8,0.00,348.7,14,1,0,1,0
294,560621,0,--:--:--,PAD,13.05,952.70,31.78,529.3,0.00,0.00,69.233612,16.035938,-80.2,0.00,348.7,14,1,0,1,0
295,561656,0,--:--:--,PAD,13.05,952.68,31.78,529.5,0.00,0.00,69.233612,16.035938,-80.2,0.00,348.7,14,1,0,2,0
296,562685,0,--:--:--,PAD,13.04,952.64,31.78,529.8,0.00,0.00,69.233620,16.035936,-78.7,0.00,348.7,14,1,0,2,0
297,564461,0,--:--:--,PAD,13.03,952.62,31.78,530.0,0.00,0.00,69.233620,16.035933,-76.2,0.00,348.7,14,1,0,2,0
298,565461,0,--:--:--,PAD,13.03,952.62,31.78,530.0,0.00,0.00,69.233620,16.035931,-75.2,0.00,348.7,14,1,0,2,0
299,566461,0,--:--:--,PAD,13.02,952.59,31.78,530.2,0.00,0.00,69.233627,16.035929,-73.7,0.00,348.7,14,1,0,2,0
300,568308,0,--:--:--,PAD,13.01,952.57,31.77,530.4,0.00,0.00,69.233627,16.035927,-71.5,0.00,348.7,14,1,0,3,0
301,569308,0,--:--:--,PAD,13.01,952.53,31.77,530.8,0.00,0.00,69.233635,16.035927,-70.3,0.00,348.7,14,1,0,3,0
302,570308,0,--:--:--,PAD,13.00,952.51,31.77,530.9,0.00,0.00,69.233635,16.035925,-68.9,0.00,348.7,14,1,0,3,0
303,571308,0,--:--:--,PAD,13.00,952.51,31.77,530.9,0.00,0.00,69.233635,16.035925,-67.8,0.00,348.7,14,1,0,3,0
304,573160,0,--:--:--,PAD,12.99,952.45,31.79,531.5,0.00,0.00,69.233643,16.035921,-63.9,0.00,348.7,14,1,0,4,0
305,574174,0,--:--:--,PAD,12.98,952.45,31.77,531.5,0.00,0.00,69.233650,16.035919,-62.7,0.00,348.7,14,1,0,4,0
306,575174,0,--:--:--,PAD,12.97,952.45,31.77,531.5,0.00,0.00,69.233650,16.035919,-62.7,0.00,348.7,14,1,0,4,0
307,576174,0,--:--:--,PAD,12.97,952.41,31.78,531.8,0.00,0.00,69.233650,16.035919,-61.5,0.00,348.7,14,1,0,4,0
308,577174,0,--:--:--,PAD,12.96,952.39,31.77,532.0,0.00,0.00,69.233658,16.035917,-60.1,0.00,348.7,14,1,0,4,0
309,579011,0,--:--:--,PAD,12.95,952.31,31.78,532.7,0.00,0.00,69.233665,16.035912,-56.6,0.00,348.7,14,1,0,5,0
310,580011,0,--:--:--,PAD,12.94,952.29,31.77,532.9,0.00,0.00,69.233665,16.035912,-56.6,0.00,348.7,14,1,0,5,0
311,581788,0,--:--:--,PAD,12.93,952.23,31.78,533.4,0.00,0.00,69.233673,16.035908,-54.0,0.00,348.7,14,1,0,5,0
312,582844,0,--:--:--,PAD,12.93,952.21,31.79,533.6,0.00,0.00,69.233681,16.035904,-50.4,0.00,348.7,14,1,0,6,0
313,584687,0,--:--:--,PAD,12.92,952.17,31.78,533.9,0.00,0.00,69.233681,16.035900,-49.1,0.00,348.7,14,1,0,6,0
