seq,ts_ms,utc_ts,utc_time,state,temp1_C,press1_hPa,hum_pct,alt_baro_m,temp2_C,press2_hPa,lat,lon,alt_gps_m,speed_ms,heading_deg,gps_sats,gps_fix,m4_errors,m7_errors
73,150408,0,--:--:--,PAD,9.90,1015.00,48.98,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
75,154202,0,--:--:--,PAD,9.91,1015.00,49.17,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
76,155610,0,--:--:--,PAD,9.94,1015.02,49.25,-0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
77,159741,0,--:--:--,PAD,10.05,1014.98,49.52,0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
78,160741,0,--:--:--,PAD,10.09,1014.96,49.60,0.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
79,162643,0,--:--:--,PAD,10.13,1015.00,49.65,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
80,163643,0,--:--:--,PAD,10.17,1014.98,49.74,0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
81,168060,0,--:--:--,PAD,10.27,1014.98,49.81,0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
82,169136,0,--:--:--,PAD,10.28,1015.00,49.87,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
83,174801,0,--:--:--,PAD,10.19,1015.00,49.89,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
84,175881,0,--:--:--,PAD,10.15,1014.98,49.93,0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
86,178787,0,--:--:--,PAD,10.06,1015.00,50.00,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
87,181322,0,--:--:--,PAD,9.95,1015.00,50.08,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
89,184062,0,--:--:--,PAD,9.86,1015.00,50.20,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
90,185062,0,--:--:--,PAD,9.82,1015.02,50.26,-0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
91,186518,0,--:--:--,PAD,9.80,1015.04,50.30,-0.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
92,188056,0,--:--:--,PAD,9.80,1015.02,50.40,-0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
93,189397,0,--:--:--,PAD,9.80,1015.02,50.44,-0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
96,193271,0,--:--:--,PAD,9.73,1015.00,50.67,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
98,196147,0,--:--:--,PAD,9.68,1015.02,50.87,-0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
99,197579,0,--:--:--,PAD,9.65,1015.02,50.90,-0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
100,198998,0,--:--:--,PAD,9.61,1015.04,50.97,-0.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
102,201260,0,--:--:--,PAD,9.56,1015.02,51.14,-0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
103,202260,0,--:--:--,PAD,9.54,1015.02,51.22,-0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
106,206757,0,--:--:--,PAD,9.45,1015.00,51.42,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
108,209795,0,--:--:--,PAD,9.39,1015.02,51.59,-0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
109,210795,0,--:--:--,PAD,9.37,1015.02,51.64,-0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
110,211795,0,--:--:--,PAD,9.36,1015.00,51.74,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
111,213857,0,--:--:--,PAD,9.37,1015.02,51.75,-0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
112,214857,0,--:--:--,PAD,9.38,1015.02,51.90,-0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
113,215857,0,--:--:--,PAD,9.40,1015.00,51.90,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
114,217879,0,--:--:--,PAD,9.42,1014.98,52.01,0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
115,219287,0,--:--:--,PAD,9.45,1014.98,52.01,0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
116,220291,0,--:--:--,PAD,9.49,1014.98,52.10,0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
117,222005,0,--:--:--,PAD,9.52,1014.98,52.12,0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
118,223169,0,--:--:--,PAD,9.54,1014.98,52.20,0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
120,230015,0,--:--:--,PAD,9.50,1015.00,52.13,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
121,231015,0,--:--:--,PAD,9.47,1015.00,52.17,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
122,232041,0,--:--:--,PAD,9.43,1014.96,52.20,0.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
123,233041,0,--:--:--,PAD,9.40,1014.98,52.21,0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
124,234041,0,--:--:--,PAD,9.40,1014.98,52.21,0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
125,235041,0,--:--:--,PAD,9.37,1014.98,52.23,0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
126,236041,0,--:--:--,PAD,9.36,1015.00,52.26,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
127,237041,0,--:--:--,PAD,9.34,1014.98,52.33,0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
129,240530,0,--:--:--,PAD,9.32,1014.98,52.42,0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
130,246095,0,--:--:--,PAD,9.30,1014.98,52.59,0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
131,247287,0,--:--:--,PAD,9.28,1014.96,52.64,0.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
132,248802,0,--:--:--,PAD,9.27,1014.96,52.58,0.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
137,255139,0,--:--:--,PAD,9.28,1014.94,52.84,0.5,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
138,256151,0,--:--:--,PAD,9.30,1014.96,52.86,0.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
140,258383,0,--:--:--,PAD,9.31,1014.98,52.84,0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
143,264745,0,--:--:--,PAD,9.42,1014.96,53.02,0.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
144,265766,0,--:--:--,PAD,9.44,1014.96,53.00,0.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
145,266912,0,--:--:--,PAD,9.48,1014.98,53.00,0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
146,271766,0,--:--:--,PAD,9.56,1014.96,52.92,0.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
147,272766,0,--:--:--,PAD,9.57,1015.00,52.86,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
148,273766,0,--:--:--,PAD,9.57,1015.00,52.88,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
149,275830,0,--:--:--,PAD,9.56,1015.00,52.91,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
150,277199,0,--:--:--,PAD,9.52,1015.02,52.85,-0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
153,281058,0,--:--:--,PAD,9.35,1015.02,52.84,-0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
156,285111,0,--:--:--,PAD,9.22,1015.02,52.94,-0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
160,291849,0,--:--:--,PAD,9.14,1015.00,53.21,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
161,292884,0,--:--:--,PAD,9.13,1015.00,53.26,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
162,294978,0,--:--:--,PAD,9.13,1015.00,53.32,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
163,295978,0,--:--:--,PAD,9.14,1015.04,53.35,-0.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
165,299697,0,--:--:--,PAD,9.18,1015.02,53.40,-0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
166,300697,0,--:--:--,PAD,9.21,1015.00,53.46,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
167,302775,0,--:--:--,PAD,9.21,1015.00,53.48,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,2
169,305381,0,--:--:--,PAD,9.20,1015.02,53.52,-0.2,0.00,0.00,59.896557,10.522886,11.5,0.45,0.0,6,1,0,2
171,309457,0,--:--:--,PAD,9.17,1015.02,53.51,-0.2,0.00,0.00,59.896557,10.522902,10.5,0.11,0.0,6,1,0,2
172,310887,0,--:--:--,PAD,9.13,1015.00,53.58,0.0,0.00,0.00,59.896557,10.522904,9.5,0.15,0.0,6,1,0,2
173,312222,0,--:--:--,PAD,9.13,1015.00,53.58,0.0,0.00,0.00,59.896557,10.522904,9.5,0.15,0.0,6,1,0,2
175,318924,0,--:--:--,PAD,9.11,1015.00,53.75,0.0,0.00,0.00,59.896561,10.522900,8.1,0.00,0.0,6,1,0,2
177,321757,0,--:--:--,PAD,9.13,1015.00,53.86,0.0,0.00,0.00,59.896564,10.522896,7.6,0.00,0.0,6,1,0,2
178,322757,0,--:--:--,PAD,9.11,1015.00,53.88,0.0,0.00,0.00,59.896564,10.522896,7.6,0.00,0.0,6,1,0,2
180,324910,0,--:--:--,PAD,9.10,1015.00,53.99,0.0,0.00,0.00,59.896564,10.522896,7.5,0.00,0.0,6,1,0,3
181,326897,0,--:--:--,PAD,9.10,1015.00,53.94,0.0,0.00,0.00,59.896568,10.522896,7.3,0.00,0.0,6,1,0,3
183,329481,0,--:--:--,PAD,9.10,1014.98,54.04,0.2,0.00,0.00,59.896564,10.522899,5.8,0.00,0.0,6,1,0,3
184,330516,0,--:--:--,PAD,9.09,1014.98,54.04,0.2,0.00,0.00,59.896564,10.522900,5.8,0.00,0.0,6,1,0,3
185,331601,0,--:--:--,PAD,9.07,1014.98,54.07,0.2,0.00,0.00,59.896564,10.522901,5.9,0.00,0.0,6,1,0,3
186,333688,0,--:--:--,PAD,9.06,1014.98,54.06,0.2,0.00,0.00,59.896568,10.522902,5.9,0.00,0.0,6,1,0,3
187,335190,0,--:--:--,PAD,9.04,1014.98,54.10,0.2,0.00,0.00,59.896568,0.166667,5.6,0.00,0.0,6,1,0,3
188,336262,0,--:--:--,PAD,9.04,1014.98,54.10,0.2,0.00,0.00,59.896568,10.522902,5.5,0.00,0.0,6,1,0,3
189,337697,0,--:--:--,PAD,9.01,1015.00,54.19,0.0,0.00,0.00,59.896568,10.522902,5.5,0.00,0.0,6,1,0,3
191,340129,0,--:--:--,PAD,8.94,1014.98,54.22,0.2,0.00,0.00,59.896576,10.522901,5.6,0.00,0.0,6,1,0,3
192,341311,0,--:--:--,PAD,8.92,1014.98,54.21,0.2,0.00,0.00,59.896576,10.522902,5.7,0.00,0.0,6,1,0,3
193,344536,0,--:--:--,PAD,8.92,1014.96,54.39,0.3,0.00,0.00,59.896576,10.522902,5.6,0.00,0.0,6,1,0,3
194,345888,0,--:--:--,PAD,8.93,1014.94,54.42,0.5,0.00,0.00,59.896568,10.522903,5.6,0.00,0.0,6,1,0,3
195,347294,0,--:--:--,PAD,8.93,1014.94,54.42,0.5,0.00,0.00,59.896568,10.522903,5.6,0.00,0.0,6,1,0,3
197,349740,0,--:--:--,PAD,8.93,1014.96,54.44,0.3,0.00,0.00,59.896561,10.522906,5.9,0.00,0.0,6,1,0,3
200,353824,0,--:--:--,PAD,8.90,1014.98,54.49,0.2,0.00,0.00,59.896553,10.522911,6.1,0.00,0.0,6,1,0,3
201,356930,0,--:--:--,PAD,8.92,1014.98,54.51,0.2,0.00,0.00,59.896553,10.522913,6.1,0.00,0.0,6,1,0,3
204,362186,0,--:--:--,PAD,9.12,1014.96,54.58,0.3,0.00,0.00,59.896542,10.522921,6.5,0.00,0.0,6,1,0,3
205,363378,0,--:--:--,PAD,9.12,1014.96,54.58,0.3,0.00,0.00,59.896542,10.522921,6.5,0.00,0.0,6,1,0,3
207,366156,0,--:--:--,PAD,9.20,1014.96,54.59,0.3,0.00,0.00,59.896542,10.522923,6.6,0.00,0.0,6,1,0,3
210,370023,0,--:--:--,PAD,9.32,1014.96,54.40,0.3,0.00,0.00,59.896538,10.522924,6.9,0.00,0.0,6,1,0,3
211,374328,0,--:--:--,PAD,9.44,1014.94,54.32,0.5,0.00,0.00,59.896538,10.522924,6.9,0.00,0.0,6,1,0,3
212,378714,0,--:--:--,PAD,9.43,1014.96,54.10,0.3,0.00,0.00,59.896538,10.522929,6.9,0.00,0.0,6,1,0,3
213,379714,0,--:--:--,PAD,9.43,1014.96,54.10,0.3,0.00,0.00,59.896538,10.522929,6.9,0.00,0.0,6,1,0,3
214,381101,0,--:--:--,PAD,9.40,1014.98,53.97,0.2,0.00,0.00,59.896538,10.522929,9.7,0.00,0.0,6,1,0,3
216,383892,0,--:--:--,PAD,9.37,1014.96,54.03,0.3,0.00,0.00,59.896538,10.522927,10.1,0.00,0.0,6,1,0,3
217,385323,0,--:--:--,PAD,9.33,1014.98,53.98,0.2,0.00,0.00,59.896542,10.522924,10.7,0.00,0.0,6,1,0,3
218,386628,0,--:--:--,PAD,9.33,1014.98,53.98,0.2,0.00,0.00,59.896542,10.522924,10.7,0.00,0.0,6,1,0,3
219,387628,0,--:--:--,PAD,9.31,1015.00,53.93,0.0,0.00,0.00,59.896542,10.522922,11.0,0.00,0.0,6,1,0,3
220,388628,0,--:--:--,PAD,9.30,1014.98,54.03,0.2,0.00,0.00,59.896545,10.522920,11.1,0.00,0.0,6,1,0,3
223,394412,0,--:--:--,PAD,9.31,1014.96,54.02,0.3,0.00,0.00,59.896557,10.522909,11.4,0.00,0.0,6,1,0,3
225,397159,0,--:--:--,PAD,9.32,1014.96,54.10,0.3,0.00,0.00,59.896561,10.522905,11.4,0.00,0.0,6,1,0,3
226,398222,0,--:--:--,PAD,9.32,1014.94,54.10,0.5,0.00,0.00,59.896564,10.522904,11.4,0.00,0.0,6,1,0,3
227,399222,0,--:--:--,PAD,9.33,1014.96,54.06,0.3,0.00,0.00,59.896564,10.522903,11.5,0.00,0.0,6,1,0,3
228,402864,0,--:--:--,PAD,9.31,1014.96,54.09,0.3,0.00,0.00,59.896564,10.522902,11.5,0.00,0.0,6,1,0,3
232,409794,0,--:--:--,PAD,9.33,1014.98,54.20,0.2,0.00,0.00,59.896580,10.522892,11.6,0.00,0.0,6,1,0,3
233,410794,0,--:--:--,PAD,9.33,1014.98,54.20,0.2,0.00,0.00,59.896580,10.522892,11.6,0.00,0.0,6,1,0,3
235,413589,0,--:--:--,PAD,9.34,1014.96,54.21,0.3,0.00,0.00,59.896584,10.522890,11.7,0.00,0.0,6,1,0,3
238,417514,0,--:--:--,PAD,9.40,1014.98,54.22,0.2,0.00,0.00,59.896587,10.522886,11.9,0.00,0.0,6,1,0,3
239,418514,0,--:--:--,PAD,9.44,1014.98,54.25,0.2,0.00,0.00,59.896591,10.522886,11.9,0.00,0.0,6,1,0,3
240,421383,0,--:--:--,PAD,9.50,1014.98,54.22,0.2,0.00,0.00,59.896591,10.522884,12.0,0.00,0.0,6,1,0,3
242,425241,0,--:--:--,PAD,9.58,1014.96,54.14,0.3,0.00,0.00,59.896595,10.522882,12.2,0.00,0.0,6,1,0,4
243,426241,0,--:--:--,PAD,9.58,1014.96,54.02,0.3,0.00,0.00,59.896591,10.522882,12.4,0.58,0.0,6,1,0,4
246,432054,0,--:--:--,PAD,9.65,1014.94,53.94,0.5,0.00,0.00,59.896591,10.522882,12.4,0.00,0.0,6,0,0,4
247,433054,0,--:--:--,PAD,9.67,1014.94,54.01,0.5,0.00,0.00,59.896603,10.522874,13.1,0.00,312.3,6,1,0,4
249,437654,0,--:--:--,PAD,9.74,1014.92,53.90,0.7,0.00,0.00,59.896610,10.522872,13.0,0.00,312.3,6,1,0,4
252,443150,0,--:--:--,PAD,9.71,1014.94,53.73,0.5,0.00,0.00,59.896618,10.522873,12.9,0.00,312.3,6,1,0,4
253,444353,0,--:--:--,PAD,9.72,1014.94,53.68,0.5,0.00,0.00,59.896622,10.522875,12.9,0.00,312.3,6,1,0,4
254,445806,0,--:--:--,PAD,9.73,1014.94,53.63,0.5,0.00,0.00,59.896626,10.522876,12.9,0.00,312.3,6,1,0,4
257,452252,0,--:--:--,PAD,9.76,1014.94,53.53,0.5,0.00,0.00,59.896637,10.522882,13.0,0.00,312.3,6,1,0,4
258,453252,0,--:--:--,PAD,9.79,1014.94,53.50,0.5,0.00,0.00,59.883335,10.522882,13.0,0.00,312.3,6,1,0,4
259,455336,0,--:--:--,PAD,9.81,1014.94,53.49,0.5,0.00,0.00,59.896641,10.522882,13.1,0.00,312.3,6,1,0,4
263,460753,0,--:--:--,PAD,9.89,1014.94,53.38,0.5,0.00,0.00,59.896641,10.522887,13.7,0.00,312.3,9,1,0,4
265,467639,0,--:--:--,PAD,9.92,1014.90,53.23,0.8,0.00,0.00,59.896637,10.522887,13.9,0.00,312.3,9,1,0,4
266,468702,0,--:--:--,PAD,9.93,1014.94,53.17,0.5,0.00,0.00,59.896618,10.522901,15.3,0.00,312.3,9,1,0,4
267,469702,0,--:--:--,PAD,9.95,1014.94,53.16,0.5,0.00,0.00,59.896618,10.522902,15.4,0.00,312.3,9,1,0,4
268,471367,0,--:--:--,PAD,9.96,1014.96,53.15,0.3,0.00,0.00,59.896618,10.522902,15.5,0.00,312.3,9,1,0,4
269,472465,0,--:--:--,PAD,9.98,1014.96,53.11,0.3,0.00,0.00,59.896614,10.522902,15.5,0.00,312.3,9,1,0,4
270,473580,0,--:--:--,PAD,10.00,1014.92,53.05,0.7,0.00,0.00,59.896614,10.522903,15.5,0.00,312.3,9,1,0,4
275,485243,0,--:--:--,PAD,9.87,1014.98,52.97,0.2,0.00,0.00,59.896614,10.522903,15.3,0.00,312.3,9,1,0,4
277,487843,0,--:--:--,PAD,9.80,1015.00,52.90,0.0,0.00,0.00,59.896614,10.522902,15.0,0.00,312.3,9,1,0,4
278,489202,0,--:--:--,PAD,9.78,1015.02,52.89,-0.2,0.00,0.00,59.896614,10.522902,15.0,0.00,312.3,9,1,0,4
280,496043,0,--:--:--,PAD,9.63,1015.02,53.03,-0.2,0.00,0.00,59.896614,10.522901,14.9,0.00,312.3,9,1,0,4
283,500151,0,--:--:--,PAD,9.49,1014.96,53.29,0.3,0.00,0.00,59.896599,10.522897,14.3,0.00,312.3,9,1,0,4
285,504545,0,--:--:--,PAD,9.49,1014.98,53.32,0.2,0.00,0.00,59.896614,10.522895,13.9,0.00,312.3,9,1,0,4
286,505546,0,--:--:--,PAD,9.50,1014.96,53.42,0.3,0.00,0.00,59.896614,10.522895,13.9,0.00,312.3,9,1,0,4
287,506938,0,--:--:--,PAD,9.50,1014.96,53.42,0.3,0.00,0.00,59.896614,10.522895,13.9,0.00,312.3,9,1,0,4
288,508143,0,--:--:--,PAD,9.50,1014.94,53.36,0.5,0.00,0.00,59.896614,10.522894,13.7,0.00,312.3,9,1,0,4
299,524462,0,--:--:--,PAD,9.40,1014.90,53.77,0.8,0.00,0.00,59.896614,10.522895,13.4,0.00,312.3,9,1,0,4
300,525844,0,--:--:--,PAD,9.42,1014.90,53.79,0.8,0.00,0.00,59.896614,10.522895,13.4,0.00,312.3,9,1,0,4
302,531326,0,--:--:--,PAD,9.52,1014.92,53.85,0.7,0.00,0.00,59.896610,10.522899,13.6,0.00,312.3,9,1,0,4
305,535240,0,--:--:--,PAD,9.58,1014.94,53.83,0.5,0.00,0.00,59.896610,10.522900,13.7,0.00,312.3,9,1,0,4
306,536281,0,--:--:--,PAD,9.61,1014.94,53.77,0.5,0.00,0.00,59.896610,10.522900,13.7,0.00,312.3,9,1,0,4
307,537994,0,--:--:--,PAD,9.65,1014.92,53.76,0.7,0.00,0.00,59.896610,10.522902,13.8,0.00,312.3,9,1,0,4
308,543410,0,--:--:--,PAD,9.78,1014.94,53.61,0.5,0.00,0.00,59.896610,10.522902,13.8,0.00,312.3,9,1,0,4
309,544899,0,--:--:--,PAD,9.78,1014.92,53.61,0.7,0.00,0.00,59.896606,10.522902,13.8,0.00,312.3,9,1,0,4
310,546194,0,--:--:--,PAD,9.78,1014.94,53.57,0.5,0.00,0.00,59.896606,10.522902,13.8,0.00,312.3,9,1,0,4
315,552695,0,--:--:--,PAD,9.68,1014.92,53.55,0.7,0.00,0.00,59.896614,10.522902,13.6,0.00,312.3,9,0,0,4
319,559695,0,--:--:--,PAD,9.75,1014.88,53.50,1.0,0.00,0.00,59.896614,10.522905,13.6,0.00,312.3,9,1,0,4
324,571854,0,--:--:--,PAD,9.96,1014.92,53.31,0.7,0.00,0.00,59.896614,10.522907,13.5,0.00,312.3,9,1,0,4
325,573227,0,--:--:--,PAD,9.98,1014.90,53.35,0.8,0.00,0.00,59.896614,10.522907,13.5,0.00,312.3,9,1,0,4
329,578655,0,--:--:--,PAD,10.05,1014.88,53.22,1.0,0.00,0.00,59.896618,10.522905,12.9,0.00,312.3,10,1,0,4
330,580104,0,--:--:--,PAD,10.09,1014.88,53.17,1.0,0.00,0.00,59.896618,0.166667,12.8,0.00,312.3,10,1,0,4
332,582829,0,--:--:--,PAD,10.16,1014.88,53.07,1.0,0.00,0.00,59.896618,10.522904,12.5,0.00,312.3,10,1,0,4
334,585615,0,--:--:--,PAD,10.18,1014.90,52.97,0.8,0.00,0.00,59.896622,10.522902,12.6,0.00,312.3,10,1,0,4
335,586900,0,--:--:--,PAD,10.19,1014.90,52.85,0.8,0.00,0.00,59.896622,10.522901,12.4,0.27,312.3,10,1,0,4
337,589348,0,--:--:--,PAD,10.19,1014.88,52.85,1.0,0.00,0.00,59.896618,10.522901,12.1,0.27,312.3,10,1,0,4
339,593553,0,--:--:--,PAD,10.15,1014.90,52.74,0.8,0.00,0.00,59.896618,10.522901,11.9,0.00,312.3,10,1,0,4
340,595048,0,--:--:--,PAD,10.15,1014.90,52.74,0.8,0.00,0.00,59.896618,10.522902,11.8,0.00,312.3,10,1,0,4
341,596048,0,--:--:--,PAD,10.14,1014.88,52.74,1.0,0.00,0.00,59.896618,10.522902,11.8,0.00,312.3,10,1,0,4
343,598915,0,--:--:--,PAD,10.04,1014.88,52.68,1.0,0.00,0.00,59.896614,10.522902,11.6,0.00,312.3,10,1,0,4
345,605781,0,--:--:--,PAD,10.04,1014.88,52.72,1.0,0.00,0.00,59.896614,10.522903,11.1,0.00,312.3,10,1,0,4
346,607102,0,--:--:--,PAD,10.04,1014.86,52.74,1.2,0.00,0.00,59.896614,10.522903,11.1,0.00,312.3,10,1,0,4
347,608498,0,--:--:--,PAD,10.03,1014.86,52.77,1.2,0.00,0.00,59.896614,10.522904,11.0,0.00,312.3,10,1,0,4
349,611251,0,--:--:--,PAD,9.97,1014.86,52.69,1.2,0.00,0.00,59.896610,10.522904,1.0,0.00,312.3,10,1,0,4
350,612305,0,--:--:--,PAD,9.93,1014.86,52.73,1.2,0.00,0.00,59.896610,10.522904,10.8,0.00,312.3,10,1,0,4
352,615325,0,--:--:--,PAD,9.93,1014.86,52.81,1.2,0.00,0.00,59.896610,10.522905,10.6,0.00,312.3,10,1,0,4
353,616353,0,--:--:--,PAD,9.93,1014.86,52.81,1.2,0.00,0.00,59.896610,10.522905,10.6,0.00,312.3,10,1,0,4
354,617918,0,--:--:--,PAD,9.94,1014.86,52.85,1.2,0.00,0.00,59.896610,10.522905,10.5,0.00,312.3,10,1,0,4
357,623305,0,--:--:--,PAD,9.91,1014.84,52.85,1.3,0.00,0.00,59.896610,10.522905,10.4,0.00,312.3,10,1,0,4
360,627445,0,--:--:--,PAD,9.86,1014.84,52.96,1.3,0.00,0.00,59.896610,10.522905,10.2,0.00,312.3,10,1,0,4
362,629831,0,--:--:--,PAD,9.82,1014.86,53.00,1.2,0.00,0.00,59.896610,10.522905,10.2,0.00,312.3,10,1,0,4
363,630842,0,--:--:--,PAD,9.80,1014.88,53.00,1.0,0.00,0.00,59.896610,10.522905,10.1,0.00,312.3,10,1,0,4
364,632609,0,--:--:--,PAD,9.78,1014.88,53.06,1.0,0.00,0.00,59.896610,10.522905,10.1,0.00,312.3,10,1,0,4
367,636620,0,--:--:--,PAD,9.77,1014.84,53.10,1.3,0.00,0.00,59.896610,10.522906,10.1,0.00,312.3,10,1,0,4
369,639471,0,--:--:--,PAD,9.78,1014.88,53.17,1.0,0.00,0.00,59.896610,10.522906,10.0,0.00,312.3,10,1,0,4
371,642354,0,--:--:--,PAD,9.77,1014.84,53.23,1.3,0.00,0.00,59.896610,10.522905,9.9,0.00,312.3,10,1,0,4
373,644958,0,--:--:--,PAD,9.75,1014.86,53.18,1.2,0.00,0.00,59.896610,10.522905,9.9,0.00,312.3,10,1,0,4
374,646201,0,--:--:--,PAD,9.74,1014.86,53.25,1.2,0.00,0.00,59.896610,10.522905,9.9,0.00,312.3,10,1,0,4
375,647230,0,--:--:--,PAD,9.73,1014.86,53.27,1.2,0.00,0.00,59.896610,10.522904,9.9,0.00,312.3,10,1,0,4
376,649038,0,--:--:--,PAD,9.72,1014.86,53.25,1.2,0.00,0.00,59.896606,10.522904,9.9,0.00,312.3,10,1,0,4
378,657180,0,--:--:--,PAD,9.81,1014.84,53.31,1.3,0.00,0.00,59.896606,10.522905,10.1,0.00,312.3,10,1,0,4
